Course Instance,Student id,Status,Grade,Course code
I-4242,19931203-0066,registered,,1217
I-3714,19931203-0066,completed,4.0,1069
I-1981,19910421-0067,registered,,1147
I-4277,19910421-0067,completed,4.0,1183
I-1036,19910421-0067,withdrawn,,1082
I-3540,19910421-0067,registered,,1003
I-5237,19910421-0067,registered,,1102
I-4386,19910421-0067,not started,,1057
I-2099,19910421-0067,completed,4.0,1280
I-2100,19910421-0067,withdrawn,,1156
I-5460,19910421-0067,withdrawn,,1264
I-2214,19910421-0067,withdrawn,,1032
I-2216,19910421-0067,completed,5.0,1150
I-5461,19910421-0067,not started,,1185
I-2217,19910421-0067,not started,,1038
I-2220,19910421-0067,completed,3.0,1266
I-743,19910421-0067,completed,4.0,1072
I-2219,19910421-0067,registered,,1275
I-362,19910514-0068,withdrawn,,1077
I-3003,19910514-0068,registered,,1049
I-5296,19910514-0068,completed,5.0,1115
I-3707,19910514-0068,not started,,1171
I-5294,19910514-0068,registered,,1195
I-3405,19910514-0068,registered,,1128
I-5298,19910514-0068,registered,,1290
I-5297,19910514-0068,withdrawn,,1292
I-5408,19910514-0068,registered,,1122
I-1224,19910514-0068,withdrawn,,1202
I-5411,19910514-0068,withdrawn,,1058
I-4251,19910514-0068,registered,,1224
I-1984,19911116-0069,withdrawn,,1082
I-2932,19911116-0069,not started,,1079
I-2409,19911116-0069,registered,,1218
I-5228,19911116-0069,completed,5.0,1230
I-3042,19911116-0069,completed,5.0,1090
I-3050,19911116-0069,registered,,1033
I-3048,19911116-0069,completed,5.0,1118
I-3049,19911116-0069,registered,,1038
I-205,19911116-0069,withdrawn,,1037
I-736,19911116-0069,completed,5.0,1155
I-2912,19920828-0070,registered,,1185
I-2916,19920828-0070,not started,,1005
I-5418,19920828-0070,withdrawn,,1197
I-3118,19920828-0070,completed,4.0,1067
I-2913,19920828-0070,not started,,1290
I-3119,19920828-0070,withdrawn,,1279
I-3621,19920828-0070,withdrawn,,1055
I-381,19920828-0070,completed,3.0,1136
I-3934,19920828-0070,withdrawn,,1135
I-2919,19920828-0070,registered,,1191
I-3023,19920828-0070,registered,,1297
I-3738,19920828-0070,completed,5.0,1171
I-3031,19920828-0070,not started,,1156
I-3029,19920828-0070,not started,,1207
I-2262,19901029-0071,withdrawn,,1184
I-4662,19901029-0071,not started,,1025
I-4978,19901029-0071,withdrawn,,1065
I-2271,19901029-0071,not started,,1024
I-2269,19901029-0071,not started,,1148
I-2267,19901029-0071,not started,,1034
I-2050,19901029-0071,not started,,1268
I-2378,19901029-0071,registered,,1289
I-2379,19901029-0071,withdrawn,,1278
I-5201,19901029-0071,completed,5.0,1287
I-3209,19901029-0071,registered,,1255
I-2382,19901029-0071,completed,5.0,1107
I-4559,19901029-0071,registered,,1246
I-3008,19901029-0071,not started,,1206
I-3820,19901029-0071,withdrawn,,1035
I-2273,19901029-0071,withdrawn,,1041
I-2477,19920206-0072,withdrawn,,1205
I-585,19920206-0072,completed,3.0,1034
I-3114,19920206-0072,completed,4.0,1161
I-2591,19920206-0072,registered,,1236
I-708,19920206-0072,registered,,1031
I-595,19920206-0072,not started,,1225
I-4254,19920206-0072,completed,5.0,1239
I-2926,19920602-0073,completed,4.0,1297
I-610,19920602-0073,not started,,1085
I-2717,19920602-0073,completed,5.0,1104
I-1458,19920602-0073,withdrawn,,1124
I-2822,19920602-0073,not started,,1086
I-1570,19920602-0073,registered,,1032
I-2823,19920602-0073,completed,5.0,1225
I-1036,19920602-0073,completed,3.0,1082
I-4437,19900201-0074,completed,4.0,1291
I-344,19900201-0074,withdrawn,,1028
I-4132,19900201-0074,completed,4.0,1031
I-349,19900201-0074,not started,,1283
I-348,19900201-0074,registered,,1059
I-2672,19900201-0074,not started,,1209
I-5472,19900201-0074,not started,,1002
I-148,19900201-0074,completed,4.0,1240
I-461,19900201-0074,not started,,1192
I-462,19900201-0074,completed,3.0,1252
I-463,19900201-0074,completed,4.0,1230
I-255,19900201-0074,registered,,1221
I-470,19900201-0074,not started,,1131
I-5473,19900201-0074,registered,,1002
I-5518,19900201-0074,not started,,1300
I-469,19900201-0074,completed,3.0,1145
I-5495,19900201-0074,not started,,1001
I-3818,19900201-0074,completed,3.0,1046
I-466,19900201-0074,registered,,1284
I-1310,19900201-0074,registered,,1203
I-581,19900201-0074,not started,,1136
I-582,19900201-0074,registered,,1127
I-2478,19900201-0074,registered,,1034
I-583,19900201-0074,completed,5.0,1230
I-1743,19900201-0074,registered,,1112
I-589,19900201-0074,withdrawn,,1174
I-3720,19900201-0074,withdrawn,,1092
I-4563,19900201-0074,not started,,1179
I-586,19900201-0074,completed,3.0,1271
I-1514,19920226-0075,completed,3.0,1275
I-991,19920226-0075,withdrawn,,1065
I-1516,19920226-0075,registered,,1234
I-2041,19920226-0075,withdrawn,,1079
I-1625,19920226-0075,not started,,1199
I-3100,19920226-0075,not started,,1277
I-1627,19920226-0075,withdrawn,,1152
I-4871,19920226-0075,withdrawn,,1209
I-4973,19900619-0076,registered,,1017
I-1623,19900619-0076,not started,,1144
I-3188,19900619-0076,withdrawn,,1051
I-3597,19900619-0076,completed,3.0,1206
I-5295,19900619-0076,not started,,1171
I-1944,19900619-0076,completed,5.0,1286
I-1430,19900619-0076,withdrawn,,1035
I-3709,19900619-0076,completed,3.0,1133
I-3400,19910122-0077,withdrawn,,1283
I-3401,19910122-0077,completed,3.0,1210
I-2050,19910122-0077,not started,,1268
I-3403,19910122-0077,withdrawn,,1247
I-996,19910122-0077,not started,,1128
I-890,19910122-0077,registered,,1233
I-3410,19910122-0077,withdrawn,,1056
I-3407,19910122-0077,withdrawn,,1174
I-3411,19910122-0077,completed,4.0,1052
I-3406,19910122-0077,not started,,1289
I-4670,19910122-0077,completed,4.0,1281
I-3512,19910122-0077,completed,4.0,1299
I-3514,19910122-0077,not started,,1148
I-2796,19910122-0077,completed,3.0,1294
I-1522,19910820-0078,completed,3.0,1043
I-46,19910820-0078,withdrawn,,1006
I-1528,19910820-0078,registered,,1280
I-1524,19910820-0078,completed,4.0,1231
I-1525,19910820-0078,not started,,1106
I-1632,19910820-0078,completed,4.0,1276
I-2477,19910820-0078,withdrawn,,1205
I-2484,19910820-0078,registered,,1159
I-1634,19910820-0078,not started,,1238
I-2883,19931212-0079,completed,3.0,1107
I-886,19931212-0079,not started,,1225
I-2568,19931212-0079,completed,3.0,1052
I-2362,19931212-0079,registered,,1136
I-2996,19931212-0079,registered,,1260
I-2997,19931212-0079,completed,5.0,1060
I-3000,19931212-0079,completed,5.0,1011
I-2999,19931212-0079,registered,,1165
I-1339,19900321-0080,not started,,1250
I-1018,19900321-0080,withdrawn,,1091
I-5002,19900321-0080,withdrawn,,1086
I-1020,19900321-0080,withdrawn,,1050
I-1661,19900321-0080,withdrawn,,1103
I-2616,19900321-0080,registered,,1067
I-4814,19900321-0080,withdrawn,,1101
I-2617,19900321-0080,withdrawn,,1047
I-4495,19900321-0080,not started,,1104
I-837,19900321-0080,not started,,1233
I-1300,19910206-0081,not started,,1075
I-1301,19910206-0081,not started,,1179
I-1306,19910206-0081,registered,,1255
I-3805,19910206-0081,completed,3.0,1282
I-2471,19910206-0081,not started,,1227
I-2051,19910206-0081,registered,,1224
I-1425,19910206-0081,not started,,1136
I-1426,19910206-0081,withdrawn,,1131
I-4338,19930829-0082,completed,3.0,1295
I-4668,19930829-0082,withdrawn,,1031
I-1213,19930829-0082,completed,5.0,1297
I-5292,19930829-0082,not started,,1077
I-472,19930829-0082,completed,3.0,1185
I-474,19930829-0082,registered,,1082
I-804,19930829-0082,withdrawn,,1090
I-5519,19930829-0082,registered,,1300
I-1123,19930829-0082,completed,4.0,1264
I-592,19930829-0082,registered,,1229
I-596,19930829-0082,completed,4.0,1033
I-3728,19930829-0082,completed,3.0,1261
I-4551,19900317-0083,withdrawn,,1278
I-4981,19900317-0083,completed,5.0,1061
I-3608,19900317-0083,completed,5.0,1199
I-3812,19900317-0083,not started,,1253
I-3923,19900317-0083,completed,5.0,1037
I-4776,19900317-0083,withdrawn,,1271
I-476,19900317-0083,withdrawn,,1291
I-1743,19900317-0083,registered,,1112
I-4043,19900317-0083,not started,,1066
I-5211,19900317-0083,withdrawn,,1007
I-4793,19900317-0083,withdrawn,,1153
I-4047,19900317-0083,registered,,1115
I-5314,19900317-0083,not started,,1290
I-592,19900317-0083,not started,,1229
I-2489,19900317-0083,completed,4.0,1082
I-4050,19900317-0083,withdrawn,,1181
I-4177,19910214-0084,completed,3.0,1299
I-1766,19910214-0084,not started,,1292
I-5020,19910214-0084,completed,5.0,1107
I-1768,19910214-0084,completed,3.0,1168
I-1767,19910214-0084,not started,,1209
I-4598,19910214-0084,registered,,1104
I-1771,19910214-0084,completed,4.0,1293
I-827,19910214-0084,registered,,1284
I-1776,19910214-0084,registered,,1024
I-2825,19910214-0084,completed,4.0,1204
I-5341,19910214-0084,withdrawn,,1256
I-1881,19910214-0084,completed,3.0,1112
I-2208,19910214-0084,not started,,1003
I-1882,19910214-0084,completed,3.0,1286
I-43,19901002-0085,withdrawn,,1272
I-465,19901002-0085,completed,4.0,1010
I-1730,19901002-0085,registered,,1106
I-1729,19901002-0085,completed,4.0,1118
I-1728,19901002-0085,withdrawn,,1264
I-1731,19901002-0085,not started,,1072
I-1735,19901002-0085,not started,,1029
I-1841,19901002-0085,not started,,1228
I-4560,19901002-0085,not started,,1094
I-799,19901002-0085,completed,3.0,1135
I-1843,19901002-0085,withdrawn,,1257
I-3619,19901002-0085,registered,,1020
I-4437,19930228-0086,withdrawn,,1291
I-344,19930228-0086,completed,5.0,1028
I-345,19930228-0086,not started,,1265
I-349,19930228-0086,registered,,1283
I-3501,19930228-0086,completed,4.0,1115
I-4132,19930228-0086,completed,4.0,1031
I-5471,19930228-0086,withdrawn,,1002
I-148,19930228-0086,not started,,1240
I-461,19930228-0086,not started,,1192
I-462,19930228-0086,completed,3.0,1252
I-465,19930228-0086,withdrawn,,1010
I-463,19930228-0086,completed,5.0,1230
I-468,19930228-0086,registered,,1170
I-5496,19930228-0086,withdrawn,,1001
I-5473,19930228-0086,not started,,1002
I-466,19930228-0086,registered,,1284
I-5518,19930228-0086,registered,,1300
I-469,19930228-0086,withdrawn,,1145
I-1104,19930228-0086,completed,4.0,1203
I-470,19930228-0086,registered,,1131
I-581,19930228-0086,registered,,1136
I-1115,19930228-0086,withdrawn,,1127
I-584,19930228-0086,completed,5.0,1112
I-590,19930228-0086,not started,,1092
I-5221,19901108-0087,completed,4.0,1221
I-2187,19901108-0087,completed,4.0,1197
I-4482,19901108-0087,registered,,1038
I-3130,19901108-0087,registered,,1021
I-1357,19901108-0087,not started,,1140
I-4910,19901108-0087,completed,4.0,1215
I-2511,19901108-0087,completed,3.0,1118
I-1033,19901108-0087,not started,,1276
I-1473,19901108-0087,withdrawn,,1297
I-3344,19901108-0087,registered,,1264
I-3346,19901108-0087,not started,,1115
I-3348,19901108-0087,withdrawn,,1031
I-2506,19920826-0088,completed,4.0,1288
I-2507,19920826-0088,registered,,1266
I-2509,19920826-0088,completed,5.0,1247
I-1353,19920826-0088,not started,,1267
I-507,19920826-0088,completed,3.0,1118
I-2513,19920826-0088,withdrawn,,1153
I-2514,19920826-0088,withdrawn,,1152
I-2515,19920826-0088,registered,,1102
I-295,19920826-0088,registered,,1162
I-2517,19920826-0088,withdrawn,,1013
I-2618,19920826-0088,registered,,1041
I-5027,19920826-0088,not started,,1291
I-2620,19920826-0088,registered,,1177
I-2624,19920826-0088,not started,,1065
I-1665,19900426-0089,completed,3.0,1285
I-1244,19900426-0089,not started,,1254
I-1027,19900426-0089,withdrawn,,1189
I-3648,19900426-0089,completed,4.0,1035
I-3755,19900426-0089,registered,,1139
I-1371,19900426-0089,registered,,1012
I-409,19900426-0089,registered,,1242
I-3762,19900426-0089,registered,,1160
I-3143,19900426-0089,registered,,1168
I-1259,19900426-0089,completed,3.0,1188
I-5236,19900426-0089,registered,,1250
I-4376,19900902-0090,completed,5.0,1258
I-2825,19900902-0090,completed,3.0,1204
I-4597,19900902-0090,withdrawn,,1160
I-4380,19900902-0090,withdrawn,,1284
I-2620,19900902-0090,withdrawn,,1177
I-4493,19900902-0090,withdrawn,,1262
I-4497,19900902-0090,completed,3.0,1226
I-4498,19900902-0090,not started,,1158
I-4608,19900902-0090,registered,,1035
I-4611,19900902-0090,registered,,1146
I-4401,19900902-0090,registered,,1297
I-522,19900902-0090,withdrawn,,1222
I-3087,19911025-0091,withdrawn,,1229
I-3088,19911025-0091,completed,5.0,1036
I-3089,19911025-0091,withdrawn,,1203
I-3090,19911025-0091,registered,,1095
I-1629,19911025-0091,completed,3.0,1209
I-358,19911025-0091,completed,3.0,1253
I-4771,19911025-0091,completed,4.0,1129
I-2376,19911025-0091,not started,,1120
I-3199,19911025-0091,not started,,1064
I-3203,19911025-0091,not started,,1105
I-3202,19911025-0091,withdrawn,,1113
I-790,19911025-0091,withdrawn,,1102
I-3408,19911025-0091,not started,,1151
I-3304,19911025-0091,registered,,1171
I-1319,19911025-0091,not started,,1139
I-4784,19911025-0091,not started,,1143
I-3309,19911025-0091,withdrawn,,1198
I-3620,19910817-0092,completed,5.0,1082
I-4263,19910817-0092,withdrawn,,1055
I-2598,19910817-0092,withdrawn,,1154
I-4259,19910817-0092,not started,,1199
I-3737,19910817-0092,registered,,1281
I-3738,19910817-0092,not started,,1171
I-3740,19910817-0092,withdrawn,,1146
I-3739,19910817-0092,withdrawn,,1162
I-3331,19910817-0092,withdrawn,,1099
I-3229,19910817-0092,completed,5.0,1139
I-3326,19910817-0092,registered,,1223
I-3742,19910817-0092,registered,,1248
I-1329,19920504-0093,completed,4.0,1167
I-2493,19920504-0093,registered,,1132
I-3014,19920504-0093,registered,,1285
I-1332,19920504-0093,withdrawn,,1241
I-4681,19920504-0093,not started,,1237
I-3429,19920504-0093,completed,4.0,1201
I-3021,19920504-0093,not started,,1084
I-1334,19920504-0093,registered,,1283
I-2915,19920504-0093,completed,5.0,1067
I-1452,19920504-0093,registered,,1261
I-1453,19920504-0093,not started,,1236
I-3435,19920504-0093,completed,5.0,1269
I-1456,19920504-0093,withdrawn,,1015
I-1454,19920504-0093,not started,,1295
I-1458,19920504-0093,registered,,1124
I-817,19920504-0093,registered,,1226
I-3231,19920504-0093,registered,,1043
I-3438,19920504-0093,registered,,1099
I-1974,19920504-0093,completed,5.0,1116
I-1228,19921201-0094,not started,,1139
I-910,19921201-0094,registered,,1198
I-1130,19921201-0094,withdrawn,,1070
I-707,19921201-0094,not started,,1042
I-815,19921201-0094,completed,5.0,1249
I-816,19921201-0094,completed,3.0,1013
I-4899,19921201-0094,registered,,1032
I-822,19921201-0094,registered,,1245
I-925,19921201-0094,registered,,1057
I-4810,19921201-0094,not started,,1156
I-2610,19921201-0094,not started,,1225
I-928,19921201-0094,not started,,1296
I-1736,19900128-0095,completed,3.0,1150
I-5093,19900128-0095,registered,,1292
I-3109,19900128-0095,withdrawn,,1191
I-3926,19900128-0095,not started,,1264
I-3835,19900128-0095,withdrawn,,1031
I-277,19900128-0095,withdrawn,,1189
I-1854,19900128-0095,withdrawn,,1152
I-4678,19900128-0095,registered,,1271
I-1563,19910327-0096,completed,3.0,1189
I-1147,19910327-0096,withdrawn,,1076
I-1030,19910327-0096,withdrawn,,1149
I-291,19910327-0096,completed,3.0,1276
I-5337,19910327-0096,registered,,1202
I-1151,19910327-0096,not started,,1172
I-1153,19910327-0096,withdrawn,,1114
I-1154,19910327-0096,completed,5.0,1037
I-3358,19910327-0096,completed,3.0,1116
I-5356,19910327-0096,completed,4.0,1102
I-1265,19910327-0096,not started,,1255
I-1266,19910327-0096,registered,,1245
I-4901,19921208-0097,not started,,1267
I-4365,19921208-0097,not started,,1107
I-1134,19921208-0097,withdrawn,,1277
I-4163,19921208-0097,not started,,1273
I-4484,19921208-0097,not started,,1043
I-4485,19921208-0097,not started,,1264
I-4487,19921208-0097,registered,,1037
I-4486,19921208-0097,withdrawn,,1041
I-4600,19921208-0097,not started,,1043
I-2210,19921208-0097,not started,,1217
I-4602,19921208-0097,not started,,1088
I-4606,19921208-0097,not started,,1099
I-4686,19920217-0098,registered,,1150
I-390,19920217-0098,registered,,1137
I-603,19920217-0098,registered,,1178
I-1457,19920217-0098,withdrawn,,1226
I-5121,19920217-0098,withdrawn,,1163
I-3750,19920217-0098,not started,,1275
I-933,19920217-0098,completed,3.0,1070
I-5015,19920217-0098,completed,5.0,1142
I-1475,19920217-0098,registered,,1241
I-1678,19920217-0098,registered,,1063
I-4923,19920217-0098,registered,,1249
I-4926,19920217-0098,registered,,1115
I-3602,19931231-0099,withdrawn,,1170
I-3818,19931231-0099,completed,4.0,1046
I-3605,19931231-0099,withdrawn,,1023
I-5400,19931231-0099,registered,,1247
I-3716,19931231-0099,withdrawn,,1009
I-1958,19931231-0099,withdrawn,,1130
I-2383,19931231-0099,withdrawn,,1246
I-370,19931231-0099,registered,,1092
I-3959,19930709-0100,registered,,1243
I-3748,19930709-0100,not started,,1038
I-4281,19930709-0100,withdrawn,,1114
I-4068,19930709-0100,withdrawn,,1248
I-2302,19930709-0100,registered,,1295
I-3441,19930709-0100,not started,,1280
I-729,19930709-0100,not started,,1010
I-5229,19930709-0100,withdrawn,,1090
I-3442,19930709-0100,not started,,1271
I-2622,19930709-0100,completed,4.0,1189
I-3548,19930709-0100,registered,,1084
I-3549,19930709-0100,completed,4.0,1124
I-3550,19930709-0100,registered,,1024
I-4483,19921218-0101,registered,,1022
I-3633,19921218-0101,not started,,1212
I-73,19921218-0101,completed,3.0,1284
I-3641,19921218-0101,not started,,1009
I-3746,19921218-0101,completed,3.0,1094
I-3447,19921218-0101,withdrawn,,1038
I-2931,19921218-0101,completed,4.0,1112
I-3751,19921218-0101,completed,3.0,1228
I-3220,19910404-0102,completed,4.0,1119
I-1337,19910404-0102,withdrawn,,1067
I-3121,19910404-0102,withdrawn,,1149
I-3119,19910404-0102,registered,,1279
I-384,19910404-0102,withdrawn,,1186
I-1974,19910404-0102,registered,,1116
I-2814,19910404-0102,not started,,1196
I-919,19910404-0102,completed,3.0,1282
I-3226,19910404-0102,registered,,1167
I-3431,19910404-0102,registered,,1242
I-3228,19910404-0102,withdrawn,,1240
I-3229,19910404-0102,not started,,1139
I-4375,19910404-0102,completed,4.0,1043
I-2200,19910404-0102,completed,4.0,1279
I-2613,19910404-0102,not started,,1192
I-3336,19910404-0102,not started,,1157
I-3340,19910404-0102,not started,,1197
I-3198,19910403-0103,withdrawn,,1120
I-2893,19910403-0103,not started,,1008
I-2895,19910403-0103,completed,4.0,1196
I-2998,19910403-0103,completed,5.0,1218
I-2480,19910403-0103,withdrawn,,1286
I-3006,19910403-0103,completed,3.0,1274
I-3007,19910403-0103,completed,3.0,1222
I-3009,19910403-0103,not started,,1058
I-5202,19910403-0103,withdrawn,,1206
I-3011,19910403-0103,not started,,1219
I-3013,19910403-0103,withdrawn,,1049
I-165,19910403-0103,not started,,1248
I-1355,19900119-0104,not started,,1159
I-4173,19900119-0104,registered,,1110
I-925,19900119-0104,completed,4.0,1057
I-3648,19900119-0104,registered,,1035
I-4283,19900119-0104,not started,,1133
I-3968,19900119-0104,not started,,1269
I-1999,19900119-0104,completed,5.0,1201
I-4287,19900119-0104,registered,,1268
I-1555,19900307-0105,not started,,1258
I-713,19900307-0105,registered,,1265
I-3223,19900307-0105,not started,,1116
I-1972,19900307-0105,not started,,1289
I-400,19900307-0105,not started,,1249
I-2091,19900307-0105,registered,,1177
I-3539,19900307-0105,withdrawn,,1099
I-89,19900307-0105,registered,,1054
I-1575,19900307-0105,withdrawn,,1191
I-1573,19900307-0105,withdrawn,,1223
I-4077,19900307-0105,registered,,1084
I-5342,19900307-0105,not started,,1238
I-2211,19900307-0105,withdrawn,,1098
I-4286,19900307-0105,not started,,1299
I-1885,19900307-0105,completed,4.0,1003
I-2210,19900307-0105,withdrawn,,1217
I-2207,19900307-0105,registered,,1180
I-4669,19930414-0106,withdrawn,,1083
I-4671,19930414-0106,not started,,1061
I-2907,19930414-0106,withdrawn,,1201
I-2689,19930414-0106,not started,,1220
I-1447,19930414-0106,completed,3.0,1250
I-172,19930414-0106,completed,4.0,1024
I-4788,19930414-0106,registered,,1284
I-4794,19930414-0106,registered,,1130
I-4896,19930414-0106,registered,,1180
I-4899,19930414-0106,withdrawn,,1032
I-4897,19930414-0106,completed,3.0,1101
I-3332,19930414-0106,withdrawn,,1035
I-1526,19920316-0107,completed,4.0,1098
I-3000,19920316-0107,registered,,1011
I-2677,19920316-0107,not started,,1277
I-5197,19920316-0107,withdrawn,,1134
I-4558,19920316-0107,registered,,1249
I-4346,19920316-0107,registered,,1073
I-372,19920316-0107,not started,,1006
I-2801,19920316-0107,completed,4.0,1183
I-1226,19920316-0107,completed,5.0,1172
I-2803,19920316-0107,withdrawn,,1038
I-2797,19920316-0107,completed,4.0,1287
I-2800,19920316-0107,registered,,1223
I-3515,19920316-0107,withdrawn,,1294
I-3518,19920316-0107,registered,,1074
I-4965,19921123-0108,not started,,1229
I-4966,19921123-0108,withdrawn,,1205
I-2667,19921123-0108,completed,5.0,1175
I-1828,19921123-0108,not started,,1161
I-5080,19921123-0108,registered,,1179
I-5081,19921123-0108,completed,3.0,1094
I-5083,19921123-0108,not started,,1202
I-5195,19921123-0108,not started,,1245
I-5406,19921123-0108,completed,3.0,1072
I-5198,19921123-0108,withdrawn,,1075
I-5086,19921123-0108,registered,,1280
I-50,19921123-0108,not started,,1085
I-997,19921123-0108,completed,4.0,1255
I-3510,19921123-0108,registered,,1059
I-1956,19921123-0108,completed,4.0,1104
I-5200,19921123-0108,not started,,1103
I-5201,19921123-0108,completed,5.0,1287
I-5202,19921123-0108,withdrawn,,1206
I-2272,19920917-0109,registered,,1206
I-1121,19920917-0109,not started,,1041
I-798,19920917-0109,not started,,1145
I-2276,19920917-0109,registered,,1119
I-2277,19920917-0109,completed,3.0,1091
I-4042,19920917-0109,not started,,1051
I-3926,19920917-0109,completed,4.0,1264
I-2280,19920917-0109,not started,,1086
I-1536,19920917-0109,withdrawn,,1016
I-2583,19920917-0109,withdrawn,,1060
I-2388,19920917-0109,not started,,1211
I-2390,19920917-0109,not started,,1061
I-2391,19920917-0109,not started,,1206
I-2393,19920917-0109,withdrawn,,1104
I-3391,19930906-0110,registered,,1293
I-3095,19930906-0110,registered,,1022
I-3393,19930906-0110,registered,,1211
I-2674,19930906-0110,withdrawn,,1172
I-1950,19930906-0110,not started,,1098
I-896,19930906-0110,withdrawn,,1083
I-4027,19930906-0110,completed,5.0,1190
I-688,19930906-0110,not started,,1293
I-3505,19930906-0110,not started,,1259
I-1631,19930906-0110,withdrawn,,1059
I-3509,19930906-0110,withdrawn,,1105
I-1942,19930906-0110,registered,,1233
I-4965,19901026-0111,withdrawn,,1229
I-1416,19901026-0111,withdrawn,,1036
I-3089,19901026-0111,withdrawn,,1203
I-883,19901026-0111,withdrawn,,1095
I-1629,19901026-0111,not started,,1209
I-3812,19901026-0111,withdrawn,,1253
I-3199,19901026-0111,not started,,1064
I-1839,19901026-0111,withdrawn,,1105
I-3304,19901026-0111,completed,4.0,1171
I-3305,19901026-0111,not started,,1143
I-3306,19901026-0111,withdrawn,,1139
I-3308,19901026-0111,not started,,1264
I-4323,19900430-0112,completed,3.0,1066
I-1413,19900430-0112,not started,,1050
I-4327,19900430-0112,not started,,1023
I-40,19900430-0112,withdrawn,,1158
I-5194,19900430-0112,withdrawn,,1282
I-4446,19900430-0112,withdrawn,,1089
I-4451,19900430-0112,withdrawn,,1296
I-355,19900430-0112,not started,,1297
I-4240,19900430-0112,withdrawn,,1037
I-4874,19900430-0112,withdrawn,,1266
I-53,19900430-0112,registered,,1144
I-1842,19900430-0112,registered,,1094
I-4558,19900430-0112,registered,,1249
I-4565,19900430-0112,withdrawn,,1158
I-295,19900701-0113,registered,,1162
I-2301,19900701-0113,withdrawn,,1157
I-1986,19900701-0113,registered,,1281
I-2302,19900701-0113,not started,,1295
I-2304,19900701-0113,completed,4.0,1255
I-2305,19900701-0113,completed,4.0,1245
I-2308,19900701-0113,withdrawn,,1087
I-192,19900701-0113,withdrawn,,1236
I-4592,19900701-0113,not started,,1137
I-2413,19900701-0113,completed,3.0,1272
I-2414,19900701-0113,withdrawn,,1139
I-2416,19900701-0113,withdrawn,,1162
I-5135,19900701-0113,withdrawn,,1074
I-1017,19900902-0114,registered,,1250
I-1340,19900902-0114,withdrawn,,1013
I-501,19900902-0114,registered,,1167
I-4272,19900902-0114,registered,,1016
I-603,19900902-0114,not started,,1178
I-4905,19900902-0114,completed,5.0,1008
I-3031,19900902-0114,not started,,1156
I-1345,19900902-0114,completed,3.0,1287
I-4266,19900902-0114,completed,5.0,1270
I-1347,19900902-0114,withdrawn,,1202
I-4811,19900902-0114,registered,,1069
I-5014,19900902-0114,completed,4.0,1222
I-1469,19900902-0114,completed,4.0,1078
I-1467,19900902-0114,withdrawn,,1235
I-1931,19920505-0115,completed,5.0,1271
I-1932,19920505-0115,registered,,1104
I-1935,19920505-0115,not started,,1142
I-142,19920505-0115,withdrawn,,1094
I-2048,19920505-0115,registered,,1122
I-357,19920505-0115,registered,,1084
I-3921,19920505-0115,registered,,1182
I-2167,19920505-0115,completed,5.0,1266
I-5202,19920505-0115,withdrawn,,1206
I-2169,19920505-0115,withdrawn,,1295
I-2687,19920505-0115,registered,,1281
I-483,19900818-0116,withdrawn,,1260
I-71,19900818-0116,not started,,1135
I-4994,19900818-0116,registered,,1021
I-2388,19900818-0116,completed,5.0,1211
I-5113,19900818-0116,completed,3.0,1140
I-3844,19900818-0116,withdrawn,,1127
I-1342,19900818-0116,not started,,1167
I-5116,19900818-0116,completed,4.0,1066
I-5226,19900818-0116,registered,,1149
I-5228,19900818-0116,completed,4.0,1230
I-3032,19900818-0116,registered,,1204
I-510,19900818-0116,completed,5.0,1098
I-3412,19930512-0117,completed,5.0,1216
I-3413,19930512-0117,registered,,1124
I-1537,19930512-0117,withdrawn,,1279
I-3415,19930512-0117,withdrawn,,1213
I-1636,19930512-0117,withdrawn,,1097
I-3420,19930512-0117,registered,,1135
I-3417,19930512-0117,completed,5.0,1019
I-797,19930512-0117,not started,,1218
I-3513,19930512-0117,withdrawn,,1187
I-3414,19930512-0117,withdrawn,,1299
I-911,19930512-0117,withdrawn,,1187
I-3520,19930512-0117,completed,5.0,1003
I-3521,19930512-0117,withdrawn,,1208
I-3522,19930512-0117,completed,4.0,1161
I-1758,19931226-0118,registered,,1119
I-1760,19931226-0118,withdrawn,,1011
I-3839,19931226-0118,not started,,1229
I-1762,19931226-0118,registered,,1198
I-1869,19931226-0118,registered,,1234
I-1870,19931226-0118,not started,,1038
I-1871,19931226-0118,registered,,1251
I-1878,19931226-0118,completed,4.0,1093
I-362,19901011-0119,registered,,1077
I-3003,19901011-0119,withdrawn,,1049
I-5296,19901011-0119,not started,,1115
I-5294,19901011-0119,withdrawn,,1195
I-5295,19901011-0119,not started,,1171
I-5298,19901011-0119,registered,,1290
I-5299,19901011-0119,not started,,1128
I-5297,19901011-0119,completed,3.0,1292
I-5408,19901011-0119,registered,,1122
I-5410,19901011-0119,completed,5.0,1202
I-3009,19901011-0119,withdrawn,,1058
I-4248,19901011-0119,not started,,1251
I-2462,19921127-0120,withdrawn,,1017
I-1623,19921127-0120,completed,5.0,1144
I-3599,19921127-0120,completed,5.0,1194
I-3597,19921127-0120,registered,,1206
I-5295,19921127-0120,completed,5.0,1171
I-1944,19921127-0120,withdrawn,,1286
I-3710,19921127-0120,registered,,1035
I-4242,19921127-0120,completed,5.0,1217
I-983,19920320-0121,withdrawn,,1287
I-984,19920320-0121,withdrawn,,1109
I-987,19920320-0121,not started,,1022
I-34,19920320-0121,not started,,1227
I-986,19920320-0121,not started,,1126
